step,losses/eval.bodypart_heatmap,losses/eval.bodypart_locref,losses/eval.bodypart_paf,losses/eval.bodypart_total_loss,losses/eval.identity_heatmap,losses/eval.identity_total_loss,losses/eval.total_loss,losses/train.bodypart_heatmap,losses/train.bodypart_locref,losses/train.bodypart_paf,losses/train.bodypart_total_loss,losses/train.identity_heatmap,losses/train.identity_total_loss,losses/train.total_loss,metrics/test.mAP,metrics/test.mAR,metrics/test.rmse,metrics/test.rmse_pcutoff
160,0.0018862991128116846,0.1986747682094574,0.0008445304119959474,0.00396816385909915,0.0035402029752731323,0.0035402029752731323,0.0037541836500167847,0.005546869710087776,0.1387692093849182,0.0019176739733666182,0.004225699231028557,0.00949246808886528,0.00949246808886528,0.006859083194285631,49.086780487848216,52.0,40.92996429637739,11.123599294888772
161,,,,,,,,0.00511552207171917,0.16243304312229156,0.0018214407609775662,0.004473106469959021,0.008301918394863605,0.008301918394863605,0.006387512199580669,,,,
162,,,,,,,,0.005977919790893793,0.16279593110084534,0.001886557089164853,0.004768790677189827,0.009256475605070591,0.009256475605070591,0.007012633606791496,,,,
163,,,,,,,,0.004542195238173008,0.16614866256713867,0.0015264723915606737,0.004334092140197754,0.00724432896822691,0.00724432896822691,0.005789211019873619,,,,
164,,,,,,,,0.005034465342760086,0.15545819699764252,0.0017405594699084759,0.004327144008129835,0.008247950114309788,0.008247950114309788,0.006287546828389168,,,,
165,,,,,,,,0.004562105517834425,0.14352728426456451,0.001713871955871582,0.003969952464103699,0.008382949978113174,0.008382949978113174,0.006176451221108437,,,,
166,,,,,,,,0.00482730520889163,0.15348362922668457,0.0017122385324910283,0.004224237520247698,0.008021741174161434,0.008021741174161434,0.006122988648712635,,,,
167,,,,,,,,0.003963960334658623,0.1438376009464264,0.001408590585924685,0.0037655665073543787,0.006212909705936909,0.006212909705936909,0.004989237990230322,,,,
168,,,,,,,,0.005865201819688082,0.15524128079414368,0.0019557592459023,0.004607613664120436,0.00939269084483385,0.00939269084483385,0.007000152487307787,,,,
169,,,,,,,,0.0053744567558169365,0.1575905829668045,0.0017218146240338683,0.004475389141589403,0.00869163777679205,0.00869163777679205,0.006583513226360083,,,,
170,0.00185573217459023,0.1973762810230255,0.0008231353713199496,0.003935620188713074,0.0035311125684529543,0.0035311125684529543,0.003733366262167692,0.004321492742747068,0.14578482508659363,0.0014617583947256207,0.003918970003724098,0.007467031013220549,0.007467031013220549,0.005693000741302967,60.63492063492064,62.4,27.94831281937893,5.668234252929688
171,,,,,,,,0.00499182753264904,0.17998681962490082,0.0014481021789833903,0.004711993504315615,0.008013642393052578,0.008013642393052578,0.00636281818151474,,,,
172,,,,,,,,0.00416504917666316,0.15002578496932983,0.0014513827627524734,0.0039371587336063385,0.006614958867430687,0.006614958867430687,0.005276058800518513,,,,
173,,,,,,,,0.004672538954764605,0.15562671422958374,0.001573355752043426,0.004203736782073975,0.007455628830939531,0.007455628830939531,0.005829683039337397,,,,
174,,,,,,,,0.005862211808562279,0.16523435711860657,0.0017902519321069121,0.004767651669681072,0.009644586592912674,0.009644586592912674,0.00720611959695816,,,,
175,,,,,,,,0.005017593968659639,0.15479585528373718,0.00162995676510036,0.004306793678551912,0.0074620116502046585,0.0074620116502046585,0.005884402897208929,,,,
176,,,,,,,,0.0048491451889276505,0.17216287553310394,0.001506015774793923,0.004535963758826256,0.008427650667726994,0.008427650667726994,0.006481807213276625,,,,
177,,,,,,,,0.004307624418288469,0.15587668120861053,0.00158430146984756,0.0040866294875741005,0.007096299435943365,0.007096299435943365,0.005591465160250664,,,,
178,,,,,,,,0.004906702321022749,0.1523340791463852,0.001684202696196735,0.00423060916364193,0.00796626228839159,0.00796626228839159,0.00609843572601676,,,,
179,,,,,,,,0.0043993922881782055,0.15510119497776031,0.0015330557944253087,0.0041025858372449875,0.007309617009013891,0.007309617009013891,0.005706101190298796,,,,
180,0.001864854246377945,0.19624274969100952,0.0008235059794969857,0.003919781185686588,0.003625001758337021,0.003625001758337021,0.0037723914720118046,0.004621579777449369,0.15432454645633698,0.0015983752673491836,0.004165881313383579,0.0076558515429496765,0.0076558515429496765,0.005910866428166628,60.675402453615746,63.59999999999999,24.513238368890224,5.529798380533854
181,,,,,,,,0.004113694652915001,0.15499943494796753,0.0014173921663314104,0.004001802299171686,0.0068540978245437145,0.0068540978245437145,0.0054279500618577,,,,
182,,,,,,,,0.005984482355415821,0.15536457300186157,0.0018588763196021318,0.004646200221031904,0.009332320652902126,0.009332320652902126,0.006989260204136372,,,,
183,,,,,,,,0.004897673614323139,0.15707440674304962,0.0017042317194864154,0.004307272844016552,0.00810544565320015,0.00810544565320015,0.0062063587829470634,,,,
184,,,,,,,,0.004633542615920305,0.15422281622886658,0.0015986696816980839,0.004168183077126741,0.0075422627851367,0.0075422627851367,0.00585522223263979,,,,
185,,,,,,,,0.004250205121934414,0.15742897987365723,0.0014389168936759233,0.004088515415787697,0.0067858765833079815,0.0067858765833079815,0.0054371957667171955,,,,
186,,,,,,,,0.004218997433781624,0.14650724828243256,0.001485892804339528,0.003897649934515357,0.00676784198731184,0.00676784198731184,0.00533274607732892,,,,
187,,,,,,,,0.005754223559051752,0.17851366102695465,0.0019096207106485963,0.004956956487149,0.009274953044950962,0.009274953044950962,0.0071159545332193375,,,,
188,,,,,,,,0.004356726538389921,0.15024147927761078,0.0015837163664400578,0.004009057767689228,0.007284326478838921,0.007284326478838921,0.005646692588925362,,,,
189,,,,,,,,0.004390256479382515,0.15179915726184845,0.0017077293014153838,0.004050328861922026,0.007485300302505493,0.007485300302505493,0.005767814815044403,,,,
190,0.0018469318747520447,0.1969902366399765,0.0008378716302104294,0.003926743753254414,0.0036401425022631884,0.0036401425022631884,0.003783443244174123,0.004657209385186434,0.14535541832447052,0.0016603998374193907,0.004030339885503054,0.007946730591356754,0.007946730591356754,0.005988535471260548,54.46766635973637,58.4,34.9313078473328,8.911820099133404
191,,,,,,,,0.004825548734515905,0.14393192529678345,0.001652349135838449,0.00406245980411768,0.008246909826993942,0.008246909826993942,0.006154684815555811,,,,
192,,,,,,,,0.004948767833411694,0.15433365106582642,0.001596087939105928,0.004275019746273756,0.007951282896101475,0.007951282896101475,0.006113151088356972,,,,
193,,,,,,,,0.003916158806532621,0.14266155660152435,0.0014953576028347015,0.003732924349606037,0.006411995273083448,0.006411995273083448,0.005072460044175386,,,,
194,,,,,,,,0.004995726514607668,0.15278150141239166,0.0016701481072232127,0.00426727207377553,0.007546035572886467,0.007546035572886467,0.005906653590500355,,,,
195,,,,,,,,0.005023913457989693,0.1532689481973648,0.0016806739149615169,0.004285142756998539,0.007563108112663031,0.007563108112663031,0.005924125202000141,,,,
196,,,,,,,,0.004834242630749941,0.16702188551425934,0.0016220435500144958,0.004449180793017149,0.007917302660644054,0.007917302660644054,0.006183242425322533,,,,
197,,,,,,,,0.00514045637100935,0.14556387066841125,0.0019251022022217512,0.0042037200182676315,0.008287656120955944,0.008287656120955944,0.0062456876039505005,,,,
198,,,,,,,,0.005040436517447233,0.16408652067184448,0.0017292789416387677,0.00447256350889802,0.008431380614638329,0.008431380614638329,0.0064519718289375305,,,,
199,,,,,,,,0.005369726102799177,0.1684519648551941,0.0017689124215394258,0.004656404722481966,0.008735747076570988,0.008735747076570988,0.006696076598018408,,,,
200,0.0018788576126098633,0.19667619466781616,0.0008499758550897241,0.003932555206120014,0.0037513647694140673,0.0037513647694140673,0.0038419601041823626,0.0040251389145851135,0.1602819263935089,0.0015465021133422852,0.004064628854393959,0.006518151145428419,0.006518151145428419,0.005291389301419258,56.27505827505828,60.0,34.52653406843354,5.52066298662606
